City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1398,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1399,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1400,Beira,MZ,-19.8436,34.8389,82.49,78,40,10.36,scattered clouds
1401,Lira,UG,2.235,32.9097,65.77,92,100,2.75,moderate rain
1402,Bud,US,39.447,-86.1758,31.33,91,100,7.63,snow
1403,Mar Del Plata,AR,-38.0023,-57.5575,74.82,96,40,13.8,light rain
1404,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1405,Tucuma,BR,-0.1833,-50.05,87.49,60,41,5.1,scattered clouds
1406,Mount Gambier,AU,-37.8333,140.7667,51.71,100,71,0.0,fog
1407,Port Alfred,ZA,-33.5906,26.891,66.18,95,97,16.62,light rain
1408,Luderitz,NA,-26.6481,15.1594,63.01,70,0,13.44,clear sky
1409,Banjar,ID,-8.19,114.9675,78.1,88,100,2.17,overcast clouds
1410,Aketi,CD,2.7388,23.7833,70.65,97,84,2.8,light rain
1411,Lahaina,US,20.8783,-156.6825,74.8,86,8,13.02,clear sky
1412,Provideniya,RU,64.3833,-173.3,13.6,76,3,9.42,clear sky
1413,Phetchaburi,TH,12.9667,99.5833,74.19,91,97,3.83,overcast clouds
1414,Ketchikan,US,55.3422,-131.6461,37.87,93,100,4.61,overcast clouds
1415,Cape Town,ZA,-33.9258,18.4232,67.12,82,75,17.27,moderate rain
1416,Sibolga,ID,1.7427,98.7792,76.06,93,100,1.05,overcast clouds
1417,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1418,Haradok,BY,55.4624,29.9816,48.31,84,97,13.98,overcast clouds
1419,Vaini,TO,-21.2,-175.2,73.56,100,20,3.44,few clouds
1420,Saint-Philippe,RE,-21.3585,55.7679,74.79,70,5,7.45,clear sky
1421,Sao Filipe,CV,14.8961,-24.4956,76.39,77,75,12.3,broken clouds
1422,Cabo San Lucas,MX,22.8909,-109.9124,79.05,57,74,2.33,broken clouds
1423,Busselton,AU,-33.65,115.3333,51.48,88,52,9.15,broken clouds
1424,Chuy,UY,-33.6971,-53.4616,76.39,59,2,11.23,clear sky
1425,Maputo,MZ,-25.9653,32.5892,78.48,83,75,10.36,broken clouds
1426,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1427,San Patricio,US,28.017,-97.5169,56.16,49,76,13.96,broken clouds
1428,Narsaq,GL,60.9167,-46.05,37.62,78,31,5.75,scattered clouds
1429,Pinawa,CA,50.1489,-95.8811,19.54,77,83,4.41,broken clouds
1430,Maryville,US,35.7565,-83.9705,53.31,94,100,16.11,mist
1431,Husum,DE,54.4858,9.0524,51.69,87,46,5.53,scattered clouds
1432,Katobu,ID,-4.9408,122.5276,76.03,92,97,2.15,overcast clouds
1433,Geraldton,AU,-28.7667,114.6,55.81,67,0,11.5,clear sky
1434,Traralgon,AU,-38.1833,146.5333,58.84,100,100,4.0,light rain
1435,Humaita,BR,-7.5061,-63.0208,97.11,38,97,4.05,overcast clouds
1436,Palmdale,US,34.5794,-118.1165,58.05,33,0,1.99,clear sky
1437,Avarua,CK,-21.2078,-159.775,71.65,68,75,5.75,broken clouds
1438,Aitape,PG,-3.1374,142.3475,77.36,89,100,4.32,overcast clouds
1439,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,82,75,13.8,broken clouds
1440,Chokurdakh,RU,70.6333,147.9167,-23.91,99,100,5.61,overcast clouds
1441,Half Moon Bay,US,37.4636,-122.4286,54.45,84,0,10.36,clear sky
1442,Iqaluit,CA,63.7506,-68.5145,6.53,77,75,4.61,light snow
1443,Albany,US,42.6001,-73.9662,60.58,79,98,1.01,overcast clouds
1444,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1445,Vaini,TO,-21.2,-175.2,73.56,100,20,3.44,few clouds
1446,Puerto Ayora,EC,-0.7393,-90.3518,76.96,80,74,8.01,broken clouds
1447,Anloga,GH,5.7947,0.8973,82.11,74,99,8.81,light rain
1448,Kahului,US,20.8947,-156.47,74.84,81,75,20.71,moderate rain
1449,Hobart,AU,-42.8794,147.3294,50.05,82,100,2.3,overcast clouds
1450,Puerto Ayora,EC,-0.7393,-90.3518,76.96,80,74,8.01,broken clouds
1451,Hermanus,ZA,-34.4187,19.2345,66.79,69,0,18.16,clear sky
1452,Codrington,AU,-38.2667,141.9667,53.78,97,91,8.7,moderate rain
1453,Ribeira Grande,PT,38.5167,-28.7,64.8,63,40,23.02,scattered clouds
1454,Atar,MR,20.5169,-13.0499,90.39,8,1,12.5,clear sky
1455,Faanui,PF,-16.4833,-151.75,77.11,80,100,10.76,light rain
1456,Grindavik,IS,63.8424,-22.4338,42.75,93,20,6.91,few clouds
1457,Kapaa,US,22.0752,-159.319,75.18,79,40,20.71,light rain
1458,Saint George,US,37.1041,-113.5841,44.44,53,0,0.0,clear sky
1459,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1460,Esperance,AU,-33.8667,121.9,55.24,78,99,20.22,overcast clouds
1461,Pemangkat,ID,1.1667,108.9667,77.45,85,99,4.5,overcast clouds
1462,Torbay,CA,47.6666,-52.7314,38.28,95,100,17.27,light rain
1463,Bluff,NZ,-46.6,168.3333,48.51,86,85,7.54,overcast clouds
1464,Tuatapere,NZ,-46.1333,167.6833,47.07,72,84,2.86,light rain
1465,Honiara,SB,-9.4333,159.95,75.99,88,62,3.02,broken clouds
1466,Praya,CV,14.9215,-23.5087,84.74,54,0,16.11,clear sky
1467,Turukhansk,RU,65.8167,87.9833,-24.66,99,16,5.82,few clouds
1468,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1469,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1470,Vaini,TO,-21.2,-175.2,73.56,100,20,3.44,few clouds
1471,Whitehorse,CA,60.7161,-135.0538,30.97,74,75,13.8,broken clouds
1472,Yellowknife,CA,62.456,-114.3525,14.56,100,100,5.75,light snow
1473,Hobart,AU,-42.8794,147.3294,50.05,82,75,0.0,broken clouds
1474,Caravelas,BR,-17.7125,-39.2481,83.89,61,80,11.12,broken clouds
1475,San Rafael,AR,-34.6177,-68.3301,57.79,100,100,9.22,overcast clouds
1476,Nikolskoye,RU,59.7035,30.7861,51.69,66,38,18.5,scattered clouds
1477,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1478,Cabo Rojo,PR,18.0866,-67.1457,87.44,69,6,2.55,moderate rain
1479,Tiksi,RU,71.6872,128.8694,-17.88,100,73,0.98,broken clouds
1480,Jamestown,US,42.097,-79.2353,44.19,78,100,11.5,overcast clouds
1481,Tignere,CM,7.3667,12.65,73.04,41,97,3.74,overcast clouds
1482,Souillac,MU,-20.5167,57.5167,73.78,68,20,3.44,few clouds
1483,Estacion Coahuila,MX,32.1939,-115.0017,62.56,16,70,6.4,broken clouds
1484,Qaanaaq,GL,77.484,-69.3632,-0.87,64,8,5.55,clear sky
1485,Port-Gentil,GA,-0.7193,8.7815,80.56,78,20,11.5,few clouds
1486,Cape Town,ZA,-33.9258,18.4232,67.12,82,75,17.27,moderate rain
1487,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1488,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1489,Galle,LK,6.0367,80.217,79.0,84,86,7.4,moderate rain
1490,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1491,Albany,US,42.6001,-73.9662,60.94,78,98,1.01,overcast clouds
1492,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1493,Hasaki,JP,35.7333,140.8333,52.2,79,4,10.2,clear sky
1494,Namibe,AO,-15.1961,12.1522,69.03,66,29,15.5,scattered clouds
1495,Bonthe,SL,7.5264,-12.505,82.49,69,37,7.87,scattered clouds
1496,Sao Filipe,CV,14.8961,-24.4956,76.39,77,75,12.3,broken clouds
1497,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1498,Hit,IQ,33.6416,42.8251,71.42,47,6,7.36,clear sky
1499,Upernavik,GL,72.7868,-56.1549,10.29,85,54,12.24,broken clouds
1500,Iqaluit,CA,63.7506,-68.5145,6.53,77,75,4.61,light snow
1501,Esperance,AU,-33.8667,121.9,55.24,78,99,20.22,overcast clouds
1502,Erenhot,CN,43.6475,111.9767,27.3,50,0,9.1,clear sky
1503,Iqaluit,CA,63.7506,-68.5145,6.53,77,75,4.61,light snow
1504,Saint-Philippe,RE,-21.3585,55.7679,74.79,70,5,7.45,clear sky
1505,Khatanga,RU,71.9667,102.5,-23.42,97,99,8.55,overcast clouds
1506,Red Wing,US,44.5625,-92.5338,30.29,65,100,6.91,overcast clouds
1507,Nikolskoye,RU,59.7035,30.7861,51.69,66,38,18.5,scattered clouds
1508,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1509,Upernavik,GL,72.7868,-56.1549,10.29,85,54,12.24,broken clouds
1510,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1511,Butaritari,KI,3.0707,172.7902,80.24,78,82,13.87,broken clouds
1512,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1513,Colchester,GB,51.8892,0.9042,56.08,92,62,8.21,broken clouds
1514,Santa Barbara,US,34.7333,-120.0343,57.31,81,0,0.0,clear sky
1515,Port Alfred,ZA,-33.5906,26.891,66.18,95,97,16.62,light rain
1516,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1517,Geraldton,AU,-28.7667,114.6,55.81,67,0,11.5,clear sky
1518,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1519,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1520,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1521,Butaritari,KI,3.0707,172.7902,80.24,78,82,13.87,broken clouds
1522,Busselton,AU,-33.65,115.3333,51.48,88,52,9.15,broken clouds
1523,Khani,GE,41.9563,42.9566,42.37,85,38,0.83,scattered clouds
1524,Carnarvon,AU,-24.8667,113.6333,65.89,55,0,26.71,clear sky
1525,Puerto Ayora,EC,-0.7393,-90.3518,76.96,80,74,8.01,broken clouds
1526,Longyearbyen,SJ,78.2186,15.6401,24.64,86,75,10.36,broken clouds
1527,Chokurdakh,RU,70.6333,147.9167,-23.91,99,100,5.61,overcast clouds
1528,Bredasdorp,ZA,-34.5322,20.0403,67.98,49,0,19.69,clear sky
1529,Ewa Beach,US,21.3156,-158.0072,75.15,65,0,8.05,clear sky
1530,Lompoc,US,34.6391,-120.4579,63.79,100,0,5.75,clear sky
1531,Namatanai,PG,-3.6667,152.4333,78.58,83,98,2.77,overcast clouds
1532,Montemorelos,MX,25.2,-99.8167,57.7,46,99,5.91,overcast clouds
1533,Mahina,PF,-17.5065,-149.489,73.17,88,100,2.3,moderate rain
1534,Vaini,TO,-21.2,-175.2,73.56,100,20,3.44,few clouds
1535,Bredasdorp,ZA,-34.5322,20.0403,67.98,49,0,19.69,clear sky
1536,Nyurba,RU,63.2842,118.3319,15.94,83,100,10.47,overcast clouds
1537,Koutiala,ML,12.3917,-5.4642,91.9,20,11,4.68,few clouds
1538,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1539,Zonguldak,TR,41.25,31.8333,46.99,75,0,2.51,clear sky
1540,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1541,Iqaluit,CA,63.7506,-68.5145,6.53,77,75,4.61,light snow
1542,Victoria,HK,22.2855,114.1577,76.32,85,0,3.0,clear sky
1543,Bredasdorp,ZA,-34.5322,20.0403,67.98,49,0,19.69,clear sky
1544,Sao Filipe,CV,14.8961,-24.4956,76.39,77,75,12.3,broken clouds
1545,Illapel,CL,-31.6308,-71.1653,68.77,43,100,13.47,overcast clouds
1546,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1547,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1548,Beloha,MG,-25.1667,45.05,73.04,77,49,22.37,scattered clouds
1549,Vaini,TO,-21.2,-175.2,73.56,100,20,3.44,few clouds
1550,Torbay,CA,47.6666,-52.7314,38.28,95,100,17.27,light rain
1551,Provideniya,RU,64.3833,-173.3,13.6,76,3,9.42,clear sky
1552,Zhezkazgan,KZ,47.8043,67.7144,34.93,82,95,14.47,overcast clouds
1553,Thompson,CA,55.7435,-97.8558,5.72,87,61,3.31,broken clouds
1554,Yar-Sale,RU,66.8333,70.8333,-3.19,98,85,10.58,overcast clouds
1555,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1556,Rosetta,EG,31.4044,30.4164,69.94,69,13,12.08,light rain
1557,Belyy Yar,RU,53.6039,91.3903,31.89,80,40,8.95,scattered clouds
1558,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1559,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1560,Sibolga,ID,1.7427,98.7792,76.06,93,100,1.05,overcast clouds
1561,Praia Da Vitoria,PT,38.7333,-27.0667,63.75,77,40,17.76,scattered clouds
1562,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1563,Souillac,MU,-20.5167,57.5167,73.78,68,20,3.44,few clouds
1564,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1565,Rafiganj,IN,24.8167,84.65,62.74,43,4,5.12,clear sky
1566,Cayenne,GF,4.9333,-52.3333,78.84,89,75,2.3,broken clouds
1567,Dodola,ET,6.9833,39.1833,55.49,76,96,3.06,light rain
1568,Saint George,US,37.1041,-113.5841,44.44,53,0,0.0,clear sky
1569,Namatanai,PG,-3.6667,152.4333,78.58,83,98,2.77,overcast clouds
1570,Panama City,PA,8.9936,-79.5197,88.14,66,40,5.75,light rain
1571,Asau,RO,46.4333,26.4,42.28,73,73,4.23,broken clouds
1572,Nanortalik,GL,60.1432,-45.2371,30.13,79,73,2.51,broken clouds
1573,Hovd,MN,48.0056,91.6419,23.99,43,40,6.44,scattered clouds
1574,Half Moon Bay,US,37.4636,-122.4286,54.45,84,0,10.36,clear sky
1575,Muravlenko,RU,63.7898,74.523,7.02,95,100,18.75,overcast clouds
1576,Paranaiba,BR,-19.6772,-51.1908,91.47,37,90,13.47,overcast clouds
1577,Port Lincoln,AU,-34.7333,135.8667,60.03,80,96,20.67,overcast clouds
1578,Beringovskiy,RU,63.05,179.3167,7.88,99,94,11.99,overcast clouds
1579,Vaini,TO,-21.2,-175.2,73.56,100,20,3.44,few clouds
1580,Batagay,RU,67.6333,134.6333,-23.48,100,95,1.54,overcast clouds
1581,Warrnambool,AU,-38.3833,142.4833,56.5,93,100,10.0,overcast clouds
1582,Morehead,US,37.2711,-87.1764,31.86,90,95,1.01,overcast clouds
1583,Fairbanks,US,64.8378,-147.7164,19.09,89,0,3.44,clear sky
1584,Coolum Beach,AU,-26.5333,153.1,66.34,87,7,6.35,clear sky
1585,Frederikshavn,DK,57.4407,10.5366,53.87,95,21,9.82,few clouds
1586,Avarua,CK,-21.2078,-159.775,71.65,68,75,5.75,broken clouds
1587,Narsaq,GL,60.9167,-46.05,37.62,78,31,5.75,scattered clouds
1588,Kapaa,US,22.0752,-159.319,75.18,79,40,20.71,light rain
1589,Nyurba,RU,63.2842,118.3319,15.94,83,100,10.47,overcast clouds
1590,Thompson,CA,55.7435,-97.8558,5.72,87,61,3.31,broken clouds
1591,Herat,AF,34.5,62.0,51.46,47,100,7.76,overcast clouds
1592,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1593,Cape Town,ZA,-33.9258,18.4232,67.12,82,75,17.27,moderate rain
1594,Ilorin,NG,8.5,4.55,91.76,43,40,11.5,scattered clouds
1595,Yulara,AU,-25.2406,130.9889,75.22,33,0,15.17,clear sky
1596,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1597,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1598,Kloulklubed,PW,7.0419,134.2556,83.62,76,26,10.96,scattered clouds
1599,Yellowknife,CA,62.456,-114.3525,14.56,100,100,5.75,light snow
1600,Saskylakh,RU,71.9167,114.0833,-23.3,100,100,4.34,overcast clouds
1601,Jasper,US,37.2001,-94.3502,33.06,58,40,9.22,scattered clouds
1602,Lorengau,PG,-2.0226,147.2712,79.34,85,97,3.76,overcast clouds
1603,Avarua,CK,-21.2078,-159.775,71.65,68,75,5.75,broken clouds
1604,Dubti,ET,11.7361,41.0853,87.28,25,4,7.78,clear sky
1605,Sao Sebastiao,BR,-23.76,-45.4097,76.59,79,43,8.57,scattered clouds
1606,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1607,Laguna,US,38.421,-121.4238,51.08,91,100,3.44,mist
1608,Jamestown,US,42.097,-79.2353,44.19,78,100,11.5,overcast clouds
1609,Port Elizabeth,ZA,-33.918,25.5701,69.1,94,75,17.27,broken clouds
1610,Santa Clara,CU,22.4,-79.9667,83.86,65,40,6.91,scattered clouds
1611,Tura,IN,25.5198,90.2201,63.79,75,23,3.11,few clouds
1612,Kapaa,US,22.0752,-159.319,75.18,79,40,20.71,light rain
1613,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1614,Hobart,AU,-42.8794,147.3294,50.05,82,75,0.0,broken clouds
1615,Hastings,GB,50.8552,0.5729,57.29,90,61,9.62,broken clouds
1616,Tuatapere,NZ,-46.1333,167.6833,47.07,72,84,2.86,broken clouds
1617,Atar,MR,20.5169,-13.0499,90.39,8,1,12.5,clear sky
1618,Bethel,US,41.3712,-73.414,71.19,68,100,10.36,overcast clouds
1619,Yellowknife,CA,62.456,-114.3525,14.56,100,100,5.75,light snow
1620,Castro,BR,-24.7911,-50.0119,77.54,55,17,6.6,few clouds
1621,Sistranda,NO,63.7256,8.834,48.16,88,49,21.94,scattered clouds
1622,Moron,AR,-34.6534,-58.6198,81.0,59,100,6.35,overcast clouds
1623,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1624,Lorengau,PG,-2.0226,147.2712,79.34,85,97,3.76,overcast clouds
1625,Kodiak,US,57.79,-152.4072,40.53,94,100,19.01,light rain
1626,Hermanus,ZA,-34.4187,19.2345,66.79,69,0,18.16,clear sky
1627,Tasiilaq,GL,65.6145,-37.6368,33.96,84,100,28.92,snow
1628,Gamba,GA,-2.65,10.0,74.97,91,100,7.2,overcast clouds
1629,Ostrovnoy,RU,68.0531,39.5131,35.6,98,100,24.18,light rain
1630,Rio Gallegos,AR,-51.6226,-69.2181,59.05,31,40,11.5,scattered clouds
1631,Luderitz,NA,-26.6481,15.1594,63.01,70,0,13.44,clear sky
1632,Trairi,BR,-3.2778,-39.2689,86.67,56,86,14.47,overcast clouds
1633,New Norfolk,AU,-42.7826,147.0587,49.71,70,100,1.32,overcast clouds
1634,Severo-Kurilsk,RU,50.6789,156.125,33.85,63,78,15.43,broken clouds
1635,Kajaani,FI,64.2273,27.7285,42.85,70,75,19.57,broken clouds
1636,Port Hawkesbury,CA,45.6169,-61.3485,65.8,98,100,18.41,mist
1637,Tuktoyaktuk,CA,69.4541,-133.0374,19.4,86,75,10.36,broken clouds
1638,Pochutla,MX,15.7432,-96.4661,85.82,60,77,4.56,broken clouds
1639,Qaanaaq,GL,77.484,-69.3632,-0.87,64,8,5.55,clear sky
1640,Batagay,RU,67.6333,134.6333,-23.48,100,95,1.54,overcast clouds
1641,Santa Cruz,BO,-17.8,-63.1667,80.65,65,75,25.32,broken clouds
1642,Marystown,CA,47.1666,-55.1483,43.86,100,100,7.0,overcast clouds
1643,Cape Town,ZA,-33.9258,18.4232,67.12,82,75,17.27,moderate rain
1644,Provideniya,RU,64.3833,-173.3,13.6,76,3,9.42,clear sky
1645,Tiarei,PF,-17.5333,-149.3333,73.42,83,100,12.06,moderate rain
1646,Kysyl-Syr,RU,63.8986,122.7617,19.87,94,100,4.32,light snow
1647,Vardo,NO,70.3705,31.1107,39.18,81,100,25.32,overcast clouds
1648,Tsumeb,NA,-19.2333,17.7167,83.23,15,4,13.58,clear sky
1649,Preobrazheniye,RU,42.9019,133.9064,48.4,96,100,4.05,heavy intensity rain
1650,Hualmay,PE,-11.0964,-77.6139,69.58,69,47,10.25,scattered clouds
1651,Faanui,PF,-16.4833,-151.75,77.11,80,100,10.76,light rain
1652,Pajapan,MX,18.25,-94.7,80.8,73,49,3.04,scattered clouds
1653,Port Elizabeth,ZA,-33.918,25.5701,69.1,94,75,17.27,broken clouds
1654,Ginda,IN,30.6945,78.4932,45.81,41,1,7.0,clear sky
1655,Jasper,US,37.2001,-94.3502,33.06,58,40,9.22,scattered clouds
1656,Artyom,AZ,40.4723,50.333,51.94,76,4,2.73,clear sky
1657,Chunskiy,RU,56.0815,99.6342,27.43,83,98,6.2,overcast clouds
1658,Geraldton,AU,-28.7667,114.6,55.81,67,0,11.5,clear sky
1659,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1660,Te Anau,NZ,-45.4167,167.7167,44.47,68,75,0.83,broken clouds
1661,Albany,US,42.6001,-73.9662,60.94,78,98,1.01,overcast clouds
1662,Yellowknife,CA,62.456,-114.3525,14.56,100,100,5.75,light snow
1663,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,74,40,19.57,scattered clouds
1664,Avarua,CK,-21.2078,-159.775,71.65,68,75,5.75,broken clouds
1665,Port Lincoln,AU,-34.7333,135.8667,60.03,80,96,20.67,overcast clouds
1666,Buchanan,LR,5.8808,-10.0467,81.48,72,74,5.95,broken clouds
1667,Bluff,NZ,-46.6,168.3333,48.51,86,85,7.54,overcast clouds
1668,Hirara,JP,24.8,125.2833,79.0,88,0,8.63,clear sky
1669,Mount Gambier,AU,-37.8333,140.7667,51.71,100,71,0.0,fog
1670,Kotido,UG,2.9806,34.1331,77.76,43,100,7.65,overcast clouds
1671,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1672,Kurumkan,RU,54.3,110.3,16.48,94,86,0.85,overcast clouds
1673,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1674,Carnarvon,AU,-24.8667,113.6333,65.89,55,0,26.71,clear sky
1675,Padang,ID,-0.9492,100.3543,75.25,90,100,2.73,light rain
1676,Castro,BR,-24.7911,-50.0119,77.54,55,17,6.6,few clouds
1677,Codrington,AU,-38.2667,141.9667,53.78,97,91,8.7,moderate rain
1678,Busselton,AU,-33.65,115.3333,51.48,88,52,9.15,broken clouds
1679,Mount Isa,AU,-20.7333,139.5,74.97,83,90,8.05,overcast clouds
1680,Upernavik,GL,72.7868,-56.1549,10.29,85,54,12.24,broken clouds
1681,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1682,Soyo,AO,-6.1349,12.3689,78.26,76,61,10.54,broken clouds
1683,Kapaa,US,22.0752,-159.319,75.18,79,40,20.71,light rain
1684,Tuktoyaktuk,CA,69.4541,-133.0374,19.4,86,75,10.36,broken clouds
1685,Hilo,US,19.7297,-155.09,68.25,83,0,3.44,clear sky
1686,Kiunga,PG,-6.1219,141.2906,74.28,95,97,2.01,overcast clouds
1687,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,74,40,19.57,scattered clouds
1688,Narsaq,GL,60.9167,-46.05,24.48,78,31,5.75,scattered clouds
1689,Mounana,GA,-1.4085,13.1586,72.73,90,77,1.97,broken clouds
1690,Nouakchott,MR,18.0858,-15.9785,89.53,30,95,6.89,overcast clouds
1691,Twin Falls,US,42.3505,-114.6445,25.92,80,0,11.5,clear sky
1692,Hermanus,ZA,-34.4187,19.2345,66.79,69,0,18.16,clear sky
1693,Boende,CD,-0.2167,20.8667,70.83,97,80,2.64,light rain
1694,Tazovskiy,RU,67.4667,78.7,-16.13,98,46,7.16,scattered clouds
1695,Atagay,RU,55.1033,99.3875,27.48,76,100,4.25,overcast clouds
1696,Constitucion,CL,-35.3333,-72.4167,60.48,69,47,12.28,scattered clouds
1697,Kikwit,CD,-5.041,18.8162,72.91,87,77,1.9,broken clouds
1698,Ratnagiri,IN,16.9833,73.3,77.76,65,96,6.89,overcast clouds
1699,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1700,Monroe,US,43.1501,-77.6831,51.42,74,92,5.99,overcast clouds
1701,Palmer,US,42.1584,-72.3287,70.5,67,75,19.57,broken clouds
1702,Qingdao,CN,36.0986,120.3719,46.0,71,100,17.9,overcast clouds
1703,Isangel,VU,-19.55,169.2667,77.67,83,100,3.91,light rain
1704,Lakhnadon,IN,22.6,79.6,63.01,49,18,4.29,few clouds
1705,Punta Arenas,CL,-53.15,-70.9167,59.02,62,20,10.36,few clouds
1706,Hithadhoo,MV,-0.6,73.0833,81.68,72,39,15.61,scattered clouds
1707,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,82,75,4.61,broken clouds
1708,Albany,US,42.6001,-73.9662,60.94,78,98,1.01,overcast clouds
1709,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
1710,Port Alfred,ZA,-33.5906,26.891,66.18,95,97,16.62,overcast clouds
1711,Tevriz,RU,57.509,72.4042,33.64,99,100,4.7,light snow
1712,Calama,CL,-22.4667,-68.9333,68.49,18,0,20.71,clear sky
1713,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1714,Hobart,AU,-42.8794,147.3294,50.05,82,75,0.0,broken clouds
1715,Sitka,US,57.0531,-135.33,38.89,94,100,7.47,light rain
1716,Port Hardy,CA,50.6996,-127.4199,37.58,100,100,3.44,overcast clouds
1717,Nome,US,64.5011,-165.4064,19.47,73,0,5.75,clear sky
1718,Iqaluit,CA,63.7506,-68.5145,6.53,77,75,4.61,light snow
1719,Auki,SB,-8.7676,160.7034,76.32,89,95,3.96,overcast clouds
1720,Port Shepstone,ZA,-30.7414,30.455,75.4,91,100,15.08,overcast clouds
1721,Barrow,US,71.2906,-156.7887,10.96,91,88,0.69,overcast clouds
1722,Iqaluit,CA,63.7506,-68.5145,6.53,77,75,4.61,light snow
1723,Dingle,PH,10.9995,122.6711,76.96,92,31,7.07,scattered clouds
1724,Mataura,NZ,-46.1927,168.8643,42.04,89,74,2.26,broken clouds
1725,Port Alfred,ZA,-33.5906,26.891,66.18,95,97,16.62,overcast clouds
1726,Thompson,CA,55.7435,-97.8558,5.72,87,61,3.31,broken clouds
1727,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1728,Albany,US,42.6001,-73.9662,60.94,78,98,1.01,overcast clouds
1729,Busselton,AU,-33.65,115.3333,51.48,88,52,9.15,broken clouds
1730,Olean,US,42.0776,-78.4297,50.58,100,100,4.61,overcast clouds
1731,Bluff,NZ,-46.6,168.3333,48.51,86,85,7.54,overcast clouds
1732,Vievis,LT,54.7667,24.8,52.36,90,100,10.36,overcast clouds
1733,Ushuaia,AR,-54.8,-68.3,56.82,47,0,6.91,clear sky
1734,Cidreira,BR,-30.1811,-50.2056,70.36,81,50,10.33,scattered clouds
1735,Busselton,AU,-33.65,115.3333,51.48,88,52,9.15,broken clouds
1736,Albany,US,42.6001,-73.9662,60.94,78,98,1.01,overcast clouds
1737,Maracacume,BR,-2.0428,-45.9592,85.69,63,59,4.32,broken clouds
1738,Yar-Sale,RU,66.8333,70.8333,-3.19,98,85,10.58,overcast clouds
1739,Rikitea,PF,-23.1203,-134.9692,73.8,84,100,18.39,overcast clouds
1740,Atuona,PF,-9.8,-139.0333,78.58,70,1,14.76,clear sky
